X,Y,osm_id,osm_type,completeness,is_in_health_zone,amenity,speciality,addr_full,operator,water_source,changeset_id,insurance,staff_doctors,contact_number,uuid,electricity,opening_hours,operational_status,source,is_in_health_area,health_amenity_type,changeset_version,emergency,changeset_timestamp,name,staff_nurses,changeset_user,wheelchair,beds,url,dispensing,healthcare,operator_type
72.98779216,33.61844608,4423794492,node,10,,pharmacy,,,,,44592165,,,,8f8f83911b244e429b46c1286eadf852,,,,,,,2,,12/22/2016 14:37,shahid medicose,,Weakelement,,,,,,
67.06851008,24.84709806,5936246867,node,13,,hospital,,,,,81432557,,,,23dcd46c1ebe4c5d9c71d68d9a4b1cfc,,,,,,,2,,2/25/2020 3:59,Jinnah Medical Centre,,m ahmed,,,,,hospital,
74.50206335,31.59000523,5255424739,node,13,,hospital,,,,,54200201,,,,4bc95f51c54c4b81b27a1af9d4853dff,,,,,,,1,,11/30/2017 9:39,Ghurki Hospital,,SAFB13,,,,,hospital,
73.38314264,36.30584039,4012410028,node,10,,doctors,,,,,37284336,,,,c740ab907bde47f1953dd8cf831464bf,,,,,,,1,,2/18/2016 10:22,Family Health Centre,,Sebarga Shozodalaisov,,,,,,
69.02426382,25.53180349,5355903426,node,10,,clinic,,,,,55673280,,,,82213b8cff364f0db0ef207be9dbd304,,,,,,,1,,1/23/2018 5:03,Dr. Hameer Chand,,ah511,,,,,,
74.19579179,32.1726454,4905273547,node,10,,hospital,,,,,49387388,,,,ce9cd5a185a8474f895d15a6aaea738d,,,,,,,1,,6/9/2017 6:44,Dr. Nabila Bashir,,Imran999,,,,,,
72.15709074,32.57291313,6348013860,node,13,,hospital,,,,,68305459,,,,b238a210559844dc9c4d5752a8238337,,,,,,,1,,3/19/2019 18:20,تحصیل ہیڈ کوارٹر ہسپتال نوشہرہ,,waqar144,,,,,hospital,
67.04152504,24.81620295,4805954574,node,10,,pharmacy,,,,,54369553,,,,b5bc0dbdd1744a01a1e707500c3cc51f,,,,,,,2,,12/5/2017 15:35,Step In Pharmacy,,Owais Akhlaq,,,,,,
73.09312737,31.4205146,5263913090,node,13,,hospital,,,,,54332724,,,,7bb2d1f875294daa944243b839338f80,,,,,,,1,,12/4/2017 15:13,Liver Center,,Syed Zeeshan Ahmed90,,,,,hospital,
71.43580609,33.99392919,1224404657,node,13,,hospital,,,,,13219636,,,,c931797adb0c46f0b81071560fd0ed1c,,,,,,,2,yes,9/23/2012 13:41,Northwest General Hospital & Research Cnter ,,sohrabnaushad,,,,,,
68.8663517,27.69681027,5336525291,node,13,,hospital,,,,,55402612,,,,00d2696be15b4a02a00e951338d243c3,,,,,,,1,,1/13/2018 10:13,Red Crescent Hospital,,SAFB13,,,,,hospital,
69.37867214,25.82730606,5406055641,node,10,,clinic,,,,,56274452,,,,1aaca41820cf4deab7355cf014c5800c,,,,,,,1,,2/11/2018 21:03,Dr. Gori Amar,,ah511,,,,,,
71.54306042,33.66305633,3287095935,node,6,,clinic,,,,,28128039,,,,52823d45a94343b38f80c1b206e337fe,,,,,,,1,,1/14/2015 5:55,,,faisalshah,,,,,,
68.37024286,25.40318042,5253909134,node,13,,hospital,,,,,54176097,,,,cf2dcedae5f94c8fb3b8ca7922ad6299,,,,,,,1,,11/29/2017 12:23,GG JAGHRANI MATERNAL & CHILD CARE CENTRE,,Syed Zeeshan Ahmed90,,,,,hospital,
68.71599058,25.46254475,4883192341,node,10,,hospital,,,,,49066971,,,,6b69337f31ff42258385193cd2ebe557,,,,,,,1,,5/29/2017 9:19,Aga Khan University Hospital Laboratory,,Imran999,,,,,,
71.90563918,29.63424243,1811305006,node,6,,pharmacy,,,,,12100509,,,,73ef969e112a469f9e3809b6372ef685,,,,,,,1,,7/3/2012 14:11,,,Mubi,,,,,,
71.99589333,34.19565277,6416453485,node,10,,clinic,,,,,69380187,,,,9832fd99ad2b4a9a96c2897ff6f9e7a6,,,,,,,1,,4/19/2019 15:45,Dr.Samad Hemopathic Clinic,,Ghazan Amirzadah Khan,,,,,,
71.15157408,29.24002392,6564766587,node,10,,clinic,,,,,71512743,,,,704eacf72192414982de316bee771ef3,,,,,,,1,,6/22/2019 15:48,Basic Health Unit,,ikram abbasi,,,,,,
67.06495506,24.80324964,5130890300,node,10,,clinic,,,,,54931904,,,,75faa09703584d94afbe4bf7db707336,,,,,,,5,,12/26/2017 15:18,Aesthetic Shape,,Splasher,,,,,,
74.40978019,32.69736737,4744465721,node,10,,dentist,,,,,47002345,,,,95a4c1d895f7459794d395b3e9491c79,,,,,,,1,,3/20/2017 5:55,Qila Islam Nagar,,sufyan alam,,,,,,
,,401135675,way,6,,doctors,,,,,37559431,,,,24a3b53e053a48b7b12ee0d36b6b72b6,,,,,,,1,,3/2/2016 5:18,,,Sebarga Shozodalaisov,,,,,,
,,-7470338,way,6,,hospital,,,,,,,,,fbfb03523a8d4c0eb21497d1f22cd268,,,,,,,,,,BHU Alo,,,,,,,,
67.03288464,24.83382833,5128441357,node,10,,hospital,,,,,54932567,,,,e65fff256a194fa8922fcb8c642f8d75,,,,,,,4,,12/26/2017 15:33,"Jps (CT Scan, MRI & MRA) Diagnostic Centre",,Splasher,,,,,,
67.03098513,24.89271908,4734023579,node,10,,clinic,,,,,52567220,,,,20400ec9607141aa8d2ca4df54b973bd,,,,,,,2,,10/2/2017 15:13,Wazeer Patti Wala,,Arshan Arshan,,,,,,
73.08907908,31.44618753,5255258615,node,13,,hospital,,,,,54264595,,,,5f9fc5fabd174b82abd49d948dbfc044,,,,,,,2,,12/2/2017 9:38,Saahil Hospital,,Syed Zeeshan Ahmed90,,,,,hospital,
67.06020395,24.90893656,5331331027,node,13,,clinic,,,,,55323808,,,,32edf432640842e8867de897168cf8e6,,,,,,,1,,1/10/2018 14:31,Aga Khan University Hospital Medical Centre Garibabad Karachi,,Syed Zeeshan Ahmed90,,,,,clinic,
67.09233245,24.92474809,4809964495,node,10,,hospital,,,,,48037540,,,,78eef768e69b42bbbb30e5c93a6520b5,,,,,,,1,,4/22/2017 16:09,T.O Clinic,,Imran999,,,,,,
71.5490902,34.21428943,4456305689,node,13,,clinic,,,,,43595799,,,,a7065e9f8490435d8e60d9889c8abbbc,,24/7,,,,,2,,11/13/2016 7:09,THQ Hospital Shabqadar,,adrmalik,,,,,,
70.65307045,30.71187456,2898971042,node,13,,hospital,,,,,22733041,,,,eb95f91fff6045a79c27ee34fc4e3745,,,,,,,1,yes,6/4/2014 11:43,THQ,,drnawab,,,,,,
,,295087045,way,13,,hospital,,,,,24442139,,,,ea281d9099f841afac80bac5ca734fdb,,,,,,,2,yes,7/30/2014 12:37,Taluka Hospital Lakhi,,Aamir Abro,,,,,,
,,551416859,way,13,,hospital,,,,,57296022,,,,e2784df3e2fc463f9dc4867d1edbc312,,,,,,,2,,3/18/2018 17:08,PNS RAHAT,,landfahrer,,,,,hospital,
73.11179286,31.45029449,5267806228,node,13,,hospital,,,,,54398848,,,,b4af9a4a488a40ebaf9d93c6d6ab9563,,,,,,,1,,12/6/2017 12:00,Al Mansoor Hospital,,Syed Zeeshan Ahmed90,,,,,hospital,
67.06926126,24.88117192,4769977947,node,10,,hospital,,,,,50948701,,,,0424da0382bc430382ebd2fb8761fb6b,,,,,,,2,,8/8/2017 16:29,Hussaini Hospital,,Splasher,,,,,,
,,257579790,way,10,,hospital,,,,,20116430,,,,4b3ed42ad2014bf28e138dabe94fc83b,,,,,,,1,,1/21/2014 4:43,Mubarak Hospital,,giggajigger,,,,,,
67.07082172,24.84323945,6059395133,node,13,,hospital,,,,,81432557,,,,52384607170d42e1a03fb7819e19e736,,,,,,,3,,2/25/2020 3:59,Fatima Jinnah Dental Hospital,,m ahmed,,,,,hospital,
67.14660955,24.87862868,5269655689,node,10,,clinic,,,,,54933816,,,,43c8651f616144d29fae6175a60d1f10,,,,,,,2,,12/26/2017 16:24,Asim Clinic & Maternity Home,,Splasher,,,,,,
67.03205039,24.86809783,4792035082,node,10,,clinic,,,,,52380566,,,,44498bc9652747769446dbf301d3a916,,,,,,,2,,9/26/2017 10:15,Advanced Radiology Clinic,,IK003,,,,,,
68.53881366,25.12871316,4883541274,node,10,,pharmacy,,,,,49072320,,,,1d569f66d7884da5bcbe1b6eef80be22,,,,,,,1,,5/29/2017 12:38,Rehman medicoz,,Imran999,,,,,,
68.35674699,25.37119785,1088992109,node,10,,hospital,,,,,10536914,,,,820e7b54c67749fb89e83fe47fc7f224,,,,,,,4,,1/30/2012 6:22,DOCTORS PLAZA,,sultanbaig,,,,,,
74.28036134,32.74966735,4411659640,node,10,,pharmacy,,,,,52110095,,,,78501e2ab1ca47d1922c4e5da9400acf,,,,,,,2,,9/17/2017 7:03,Akhtar Medical Store,,karianwala,,,,,,
74.43764097,31.53244016,2405855921,node,10,,hospital,,,,,17202115,,,,d5e402b20fd54cd29b06f3c0069c4eaa,,,,,,,1,,8/3/2013 10:13,Zarrar Shaheed Trust hospital,,MMDawood,,,,,,
67.11882823,24.83799867,4769518748,node,10,,hospital,,,,,54267930,,,,820cfed90c254fb6ab3215e5dca4ee77,,,,,,,3,,12/2/2017 12:23,East Side Hospital - Korangi,,Splasher,,,,,,
73.08681362,31.37981836,5265764856,node,13,,clinic,,,,,54364844,,,,a0faa21b96b949f4a18c93a04d85e14f,,,,,,,1,,12/5/2017 13:22,Doctor's Clinic,,Syed Zeeshan Ahmed90,,,,,clinic,
,,753468208,way,17,,pharmacy,,,,,78079605,,,,2d0525b9897b4760af44803e26076a28,,,,,,,1,,12/7/2019 6:46,Pharmacy,,parsan karimabad,,,,yes,pharmacy,
,,542209490,way,13,,pharmacy,,,,,53993318,,,,955bedbd466343f98bfaf0b3f6970ae7,,,,,,,1,,11/22/2017 7:27,Rasheed pharmacy,,Amir Saleem,,,,,pharmacy,
,,399234538,way,10,,doctors,,,,,38347014,,,,8b5d6d215a394488acb04351b6c20e18,,,,,,,2,,4/6/2016 10:42,T.B control,,Sulton,,,,,,
71.48099888,33.99251818,6953240885,node,10,,hospital,,,,,76733051,,,,832981b6457e47e9a2e25dad9f04c478,,,,,,,1,,11/7/2019 6:01,Sardar Begum Dental Hospital,,Gohar Zaman,,,,,,
,,400965381,way,10,,doctors,,,,,37540740,,,,bf8c0919dcf84d1490c5788ed1ce315f,,,,,,,1,,3/1/2016 11:33,Health Centre,,Sebarga Shozodalaisov,,,,,,
69.37769205,25.82676694,5406053530,node,10,,clinic,,,,,56274452,,,,cefa3b2643284e0c9831fe2afad7b6c9,,,,,,,1,,2/11/2018 21:03,Dr. Mohan lal,,ah511,,,,,,
71.44417735,30.18577149,4879053321,node,13,,hospital,,,,,49009750,,,,45af88de7d29441eb4fab7165d508d71,,24/7,,,,,1,,5/26/2017 18:58,SHISTA SOHAIL MEDICAL CENTRE,,Farhan Iqbal,,,,,,
71.18444438,33.26918902,6742078788,node,10,,hospital,,,,,73694130,,,,c6d84522145145b88fb128e97159410e,,,,,,,1,,8/24/2019 11:20,Tehsil Headquarters Hospital,,TAIMOOR IQBAL,,,,,,
,,398356207,way,10,,hospital,,,,,38339463,,,,973f687585804cd2affa2fa553e4dd01,,,,,,,3,,4/6/2016 5:31,BHU,,Sulton,,,,,,
66.93673566,24.94540219,5311735172,node,13,,hospital,,,,,55029605,,,,bfa3c1248a99429c9a6d0c08c883d3c9,,,,,,,1,,12/30/2017 9:23,Zara Clinic & Maternity Home,,Splasher,,,,,hospital,
68.33770523,25.38584413,4836879515,node,10,,hospital,,,,,48427545,,,,b4954c0c9d6a484396bc3502f7bce6d6,,,,,,,1,,5/5/2017 13:43,Ghani Hospital,,Imran999,,,,,,
67.19299802,24.90164179,4764575653,node,10,,pharmacy,,,,,47298520,,,,51624935cf8846c39ebe11542b468bcb,,,,,,,1,,3/30/2017 16:53,Al-Shifa Homoeo Drug Centre,,Imran999,,,,,,
74.07310965,32.57563096,3151326945,node,10,,hospital,,,,,26347012,,,,f0a96610c33e4c8b9bf2b161fd11fd7d,,,,,,,1,,10/26/2014 18:27,Atiya Clinic,,golden boy,,,,,,
71.51621268,30.19931699,4648215090,node,10,,hospital,,,,,45685538,,,,001cea03ead445538bc8dd3e3e747380,,,,,,,1,,1/31/2017 13:37,Punjab Hospital,,Naveed Munir Ahmad,,,,,,
74.26798722,31.50245147,5259747069,node,13,,clinic,,,,,54266729,,,,7c94290d34d14dc0b7473de0c0a8f3c1,,,,,,,1,,12/2/2017 11:28,Hussain Clinic,,SAFB13,,,,,clinic,
73.04176432,33.71047376,240218764,node,10,,hospital,,,,,50202435,,,,2a6ad8dcf5144a62b386ee80d1f8a8c2,,,,,,,10,,7/11/2017 13:36,Ali Medical Center,,Imran999,,,,,,
73.97597337,31.96562723,4602214197,node,13,,hospital,,,,,45082877,,,,37638ab92e504edd82dc2198c56cd98c,,24/7,,,,,1,,1/11/2017 18:10,sarwar hospital,,Tanvir Abbas,,,,,,
69.3779508,25.82663509,5406055642,node,10,,clinic,,,,,56274452,,,,3186a8a1834a45728680040cb7a7007a,,,,,,,1,,2/11/2018 21:03,Dr. Prem Babu,,ah511,,,,,,
67.06457502,24.97854047,5133102870,node,10,,hospital,,,,,52414659,,,,417d729fb26146cabbde55998953c851,,,,,,,1,,9/27/2017 14:00,Medicall General Hospital,,Syed Zeeshan Ahmed90,,,,,,
71.44853393,30.20302497,1921954260,node,10,,pharmacy,,,,,35091753,,,,a6bb5fd6e4ca4de2935f02497f081069,,,,,,,5,,11/5/2015 0:33,Shahab Labs,,rmikke,,,,,,
68.66146094,25.76693247,4883370488,node,10,,hospital,,,,,49069687,,,,a5df9cead33a464dac02e0541c470122,,,,,,,1,,5/29/2017 10:55,Nadeem General Hospiatal,,Imran999,,,,,,
74.14543852,32.3106065,2961536113,node,10,,hospital,,,,,27433869,,,,4e3acf76c19c44868bf8a94361a0440f,,,,,,,2,,12/13/2014 1:35,Ashraf Hospital,,dcguj,,,,,,
67.01145807,24.85866869,5160729715,node,13,,hospital,,,,,52822452,,,,cd635f3c8eaf4bae8370b2dde560b43f,,,,,,,1,,10/11/2017 12:01,OT Complex CHK,,Syed Zeeshan Ahmed90,,,,,hospital,
73.07041979,33.71176826,4966290314,node,10,,pharmacy,,,,,50233428,,,,46e89a44403c43c0938b9ff000603a7d,,,,,,,1,,7/12/2017 15:17,Federal Government Dispensar,,Imran999,,,,,,
73.03174342,33.60211947,4692624592,node,10,,hospital,,,,,46200721,,,,e83e2f63f47042d3830f2b4c398f21a3,,,,,,,1,,2/18/2017 19:56,Abrar Surgery,,Sheikh BakhtiarAhmad,,,,,,
67.07169269,24.84665399,6094592072,node,13,,hospital,,,,,81432557,,,,137148a8d1fe48608044d5cbb159e2b8,,,,,,,3,,2/25/2020 3:59,sabz sitara,,m ahmed,,,,,hospital,
,,687763125,way,10,,,,,,,69873464,,,,abfd270bc9164da48a5430fe19ebcde4,,,,,,,1,,5/4/2019 12:19,Rehmania Dawakhana & Hadi Jorh,,HRehmanOjorik,,,,,pharmacy,
,,399833008,way,6,,hospital,,,,,37428008,,,,7a0589619ec14abd878893fa2506a16c,,,,,,,1,,2/25/2016 6:06,,,Sebarga Shozodalaisov,,,,,,
67.07110704,24.84412022,6055033545,node,17,,,,,Dr. Amjad Hussain,,64408294,,,,4c47807058c641aca8b17a0b50bbbe2d,,Mo-Sa 12:00-15:00,,,,,1,,11/12/2018 14:27,Modern Clinic,,HRehmanOjorik,,,,,doctor,
73.08550202,33.61018177,4252478793,node,13,,hospital,,,,,40133873,,,,40c5e053874541dba7894916a5083c4c,,24/7,,,,,1,,6/19/2016 11:33,Patient Care Centre,,Evrshin,,,,,,
74.30745836,31.46800353,4916786439,node,10,,pharmacy,,,,,49560603,,,,9c79d862e1a04695b5bac110cd073db7,,,,,,,1,,6/15/2017 12:13,Clinix,,Imran999,,,,,,
,,93360500,way,13,,hospital,,,,,64439417,,,,b9a157af330140f1b181a625d7793b94,,,,,,,6,yes,11/13/2018 11:55,American Hospital,,stadiaarcadia,,,,,,
72.45258786,34.59806375,4989822322,node,13,,pharmacy,,,Harindar Kumar,,50523569,,,,bb1c438ecb284a62b1090246071131f6,,,,,,,1,,7/24/2017 10:24,The Medicos,,Azam Hussain,,,,,,
,,230792274,way,10,,hospital,,,,,17044670,,,,e9d8df44906145c8b3d1137f078214a8,,,,,,,1,,7/22/2013 7:19,Hassan Clinic,,MMDawood,,,,,,
68.36225817,25.39625898,5251853017,node,13,,hospital,,,,,54173728,,,,e3059a58b7f540ff998090fabe4ca284,,,,,,,2,,11/29/2017 10:44,Quaid e Azam Complex,,Syed Zeeshan Ahmed90,,,,,hospital,
73.05678905,33.70924715,4966256875,node,10,,pharmacy,,,,,56691998,,,,ba24312a4ab74a2db40b5b775c8e01a7,,,,,,,3,,2/26/2018 14:20,Citi Lab,,Atahaaaan,,,,,,
67.05900827,24.92371192,5127934393,node,10,,clinic,,,,,53473955,,,,61a47ba1dfc14e06b397e3368db1152f,,,,,,,3,,11/3/2017 9:42,Shamim Clinic Maternity Home,,Syed Zeeshan Ahmed90,,,,,,
66.96935853,24.9003721,5336782561,node,13,,hospital,,,,,55405104,,,,15db4d2d41e54a4ca37875ab08308d91,,,,,,,1,,1/13/2018 12:14,Ameena Yousu Hospital,,muhammad umer0012,,,,,hospital,
68.72150319,25.45495913,4883211918,node,10,,clinic,,,,,49067240,,,,67469dedbef7443487f79bb56e8cca67,,,,,,,1,,5/29/2017 9:27,Dr Rano Mal Clinic,,Imran999,,,,,,
72.94642847,31.37099716,5254213589,node,13,,hospital,,,,,54180498,,,,286077d999774c27964f7c4933d2132d,,,,,,,1,,11/29/2017 15:14,Jazzam Ghar,,Syed Zeeshan Ahmed90,,,,,hospital,
73.09890057,31.44481197,5263913728,node,13,,pharmacy,,,,,54332724,,,,bcdcd2c0e39b4bc387754dc3bc35ea60,,,,,,,1,,12/4/2017 15:13,Care Pharmacy,,Syed Zeeshan Ahmed90,,,,,pharmacy,
73.04289136,33.68494735,4790230621,node,10,,pharmacy,,,,,47699846,,,,2dbdf4c2808d4620b7497d311c430e6b,,,,,,,1,,4/12/2017 16:12,khalid pharmacy,,Weakelement,,,,,,
72.33324456,31.2632597,6155086487,node,10,,hospital,,,,,65709628,,,,8f1ae0717cfc411aa216c2206d09cfa9,,,,,,,1,,12/23/2018 8:47,DHQ Hospital Jhang Sadar,,drameerhamza,,,,,,
67.04825135,24.79423507,5130890301,node,10,,clinic,,,,,54931904,,,,44af101c46d34a04aab7186bb2c1d39c,,,,,,,4,,12/26/2017 15:18,Cosmo Derme Skin Treatment Clinic,,Splasher,,,,,,
73.96154023,30.98928512,5577732135,node,10,,clinic,,,,,58396856,,,,f8a3d055b9d1406880770970a081f7a6,,,,,,,1,,4/25/2018 5:47,حکیم کالی ریحان,,Sonu Yasir,,,,,,
67.07226819,24.90955766,5300544464,node,13,,hospital,,,,,54860425,,,,31c7477e47564a5488c12935bf9063ed,,,,,,,1,,12/23/2017 10:32,Rida Medical Center,,Syed Zeeshan Ahmed90,,,,,hospital,
68.50649405,27.2827368,5255460661,node,13,,hospital,,,,,54200880,,,,4d17adb113af4447a720783d7b787757,,,,,,,1,,11/30/2017 10:14,Ranipur Civil Hospital,,Ijlal110,,,,,hospital,
74.01656265,31.7038671,4912198476,node,10,,hospital,,,,,49491144,,,,74145c29065c4e8194dfa369b92203d5,,,,,,,1,,6/13/2017 7:46,Sultan Hospital,,Imran999,,,,,,
71.40077066,30.16875464,4749346321,node,6,,dentist,,,,,47075676,,,,9e9e9e728ab24cd4be71039ac20b0998,,,,,,,1,,3/22/2017 18:38,,,Rana Ahmer,,,,,,
67.05614568,24.86074698,5132720048,node,10,,hospital,,,,,54933611,,,,fe18baeb4fcd4eaa9008c3bd56156c8d,,,,,,,3,,12/26/2017 16:16,Rahat Kada Hospital,,Splasher,,,,,,
67.03375527,24.93849718,4739903920,node,10,,hospital,,,,,54933207,,,,ef94e7688a7f4e7a8a778c370e72820b,,,,,,,3,,12/26/2017 16:00,Agha Khan Diagnostic Center,,Splasher,,,,,,
,,23615388,way,24,,hospital,cardiology,,,,68225109,,,,07b04c629adf4fdb914d5e9f87aef16d,,24/7,,,,,10,yes,3/17/2019 10:55,Armed Forces Institute of Cardiology,,thetornado76,,,,,hospital,
74.38237313,31.56199559,4368999098,node,13,,hospital,,,,,46848675,,,,98342811a36a4a80a8a8bad63fbc0e21,,24/7,,,,,2,,3/14/2017 18:09,sugar dispensary,,G Murtaza,,,,,,
73.59654942,30.87656646,3994569057,node,13,,hospital,,,,,66760902,,,,e3711199c8d34a6ebf9f4efd033b11ba,,,,,,,2,yes,1/30/2019 7:12,Dr.Tanseeb Hospital,,سامبا,,,,,,
67.02980429,24.94777846,5132720041,node,10,,hospital,,,,,53064025,,,,315c7e57b6994214adbd6a8d424697d7,,,,,,,2,,10/19/2017 10:03,Paracha Hospital,,Syed Zeeshan Ahmed90,,,,,,
67.08474247,24.88327393,5130198876,node,10,,clinic,,,,,52375488,,,,e56c92d7255046a3b77773c2f2c51f4e,,,,,,,1,,9/26/2017 7:29,Al Fatima Clinic & Maternity Home,,Syed Zeeshan Ahmed90,,,,,,
74.37655709,31.45575346,4490199294,node,13,,clinic,,,,,43509057,,,,c96ca7cfa27b419aa196e92b3d0dcc5f,,Mo-Su 10:00-21:00,,,,,1,,11/9/2016 10:33,Hijama Medication & Cupping Therapy,,Aakif Ahmed,,,,,,
67.05670685,24.84758262,5023622716,node,10,,,,,,,64103146,,,,4c6dcafc5b304cb0a10f815843d33f5d,,,,,,,5,,11/2/2018 7:23,Basic Health Unit,,HRehmanOjorik,,,,,doctor,
71.47523515,30.13976499,4319151471,node,10,,hospital,,,,,41004546,,,,053a0961c9644deba058a5dc24ca7d43,,,,,,,1,,7/25/2016 7:20,Civil Hospital,,sunny00000000,,,,,,
71.44188197,30.20482792,1921952522,node,10,,hospital,,,,,14440745,,,,cf14f182018e422180de0d5bb8dd1aac,,,,,,,2,,12/28/2012 16:28,Burn Unit,,user_5359,,,,,,
67.18569118,24.88064537,4737716791,node,10,,hospital,,,,,53742445,,,,674eb79287d74e5c96e3a90f027b50a2,,,,,,,3,,11/13/2017 14:44,Dr Khan Laboratory & Diagnostic Centre,,Syed Zeeshan Ahmed90,,,,,,
67.1794361,24.88358138,4737680867,node,10,,,,,,,53742445,,,,87d05b399f3c41d5a64f2ec71e90fd86,,,,,,,3,,11/13/2017 14:44,Husaini Blood Bank,,Syed Zeeshan Ahmed90,,,,,blood_donation,
,,365429396,way,13,,hospital,,,,,33302666,,,,8079f169f5a44f36bf14f635dec3e542,,,,,,,1,yes,8/12/2015 23:55,Fatimid Foundation,,Nasir Bashir facebookid,,,,,,
,,291409469,way,10,,hospital,,,,,54179889,,,,d3f9b194aa224c019a856e796e035689,,,,,,,4,yes,11/29/2017 14:51,,,SAFB13,,,,,,
68.53863672,25.12626665,4883541271,node,10,,hospital,,,,,49072320,,,,4e7bcf6ee94d4234812815cc06bcfbe1,,,,,,,1,,5/29/2017 12:38,Aga Khan University Hospital Laboratory,,Imran999,,,,,,
68.72444934,25.46791135,4883101833,node,10,,pharmacy,,,,,49065580,,,,5f2d07cba19c4fe882505644a1b70416,,,,,,,1,,5/29/2017 8:34,Muzammil Medical Store,,Imran999,,,,,,
73.09771219,31.40861087,5200100331,node,10,,pharmacy,,,,,54206141,,,,931e598289ff49f7adc9ac816f20bdd2,,,,,,,2,,11/30/2017 14:21,Dar Pharmacy,,Syed Zeeshan Ahmed90,,,,,,
73.06204392,33.71174069,5183626221,node,13,,clinic,,,,,53224402,,,,9b44d9d0e9a54131b7ba1ee4dd179448,,24/7,,,,,2,,10/25/2017 3:36,Agha Khan Laboratory Blue Area,,Evrshin,,,,,,
67.01858218,24.87334197,5119821448,node,10,,hospital,,,,,52246083,,,,f58ae3ebbccb4652b681f8d556efa846,,,,,,,1,,9/21/2017 14:49,Halar General Hospital,,IK003,,,,,,
,,545409578,way,13,,clinic,,,,,54451001,,,,a476247de1b8440e9ec86afb1fc4cd6c,,,,,,,1,,12/8/2017 7:13,Jugnu Dar Ul Basarat,,Mr Najam,,,,,clinic,
71.26220255,29.13698443,5406422121,node,13,,hospital,,,,,56280574,,,,87ea010cbf6449aeb2d1f7da8a79b516,,24/7,,,,,1,,2/12/2018 3:44,Ashfaa clinic,,Imran bhati,,,,,,
73.27456749,36.16192387,3994783458,node,10,,doctors,,,,,37073486,,,,5a038188d853461b96499f0ce1a9b972,,,,,,,1,,2/8/2016 6:59,Dispensary,,Sebarga Shozodalaisov,,,,,,
67.06071918,24.93539713,5132720034,node,10,,hospital,,,,,55353098,,,,431f08e6754a46b1add39d9220c0e300,,,,,,,2,,1/11/2018 14:04,Shah Sultana Memorial Welfare Center,,Syed Zeeshan Ahmed90,,,,,,
67.0078018,30.19272847,6208128885,node,10,,hospital,,,,,66306795,,,,18da0be517b847d89bfbbb28bfc1578c,,,,,,,1,,1/14/2019 16:19,"Civil Hospital, Quetta.",,Usama Saeed Baloch,,,,,,
67.04281326,24.81607613,4805954557,node,10,,clinic,,,,,54931904,,,,e296a0bf9ad542ecbe7c44b6aed6342f,,,,,,,5,,12/26/2017 15:18,The Skin Tronic Clinic- Zamzama,,Splasher,,,,,,
73.22494353,34.16862616,5849950925,node,10,,dentist,,,,,61903103,,,,e093c7c2735c453095dc02540bed29d4,,,,,,,1,,8/22/2018 21:52,Shifa Dental Associates,,Wonderworld,,,,,,
,,617163241,way,10,,,,,,,65355026,,,,6c79c38191714a77b5ce123ddeab710a,,,,,,,7,,12/10/2018 19:58,Sunset Diagnostic Centre,,GY_OSM,,,,,laboratory,
72.9637335,33.645756,6186225788,node,10,,hospital,,,,,69846155,,,,05dabe0baa774d64aa774a9edf2ae3e0,,,,,,,3,,5/3/2019 14:22,Clinics and Diagnostics Hospital,,freebeer,,,,,,
67.07048837,24.97230626,5132720024,node,10,,hospital,,,,,52408739,,,,eeed05abce964bc78c92380fcc11336f,,,,,,,1,,9/27/2017 9:37,Khalil Welfare Eye Hospital,,Syed Zeeshan Ahmed90,,,,,,
72.28211219,34.34670547,4239988392,node,10,,hospital,,,,,44388015,,,,a9832bff4baa4d98af498d71113507b1,,,,,,,2,,12/14/2016 2:46,Civil Hospital,,dcguj,,,,,,
67.07063858,24.87740736,4793640281,node,10,,hospital,,,,,47784562,,,,0f67755fa4f84a529cb9165d0c13cb39,,,,,,,1,,4/14/2017 15:47,Bantva Anis Hospital,,Imran999,,,,,,
67.11597428,24.89015967,4520352289,node,10,,clinic,,,,,43939735,,,,dedac92247ef46378c7c3942d357bcb2,,,,,,,1,,11/25/2016 9:12,PAF Hospital Faisal,,Shahzad Nisar,,,,,,
73.74613295,32.94971924,2776788099,node,10,,hospital,,,,,21566867,,,,d9c6cf3d89e1463096d67432b4c6a522,,,,,,,1,,4/8/2014 8:35,Fazl-E-Illahi Hospital,,Hassam Sam,,,,,,
,,398471746,way,6,,doctors,,,,,37282470,,,,ec67d2f3b5cd4c89bc25b056869127c6,,,,,,,1,,2/18/2016 8:41,,,Sebarga Shozodalaisov,,,,,,
,,399351938,way,6,,doctors,,,,,37381043,,,,9527dbd783d7461ca4d017125af27aae,,,,,,,1,,2/23/2016 4:33,,,Sebarga Shozodalaisov,,,,,,
67.13945434,24.91225252,5063491281,node,13,,hospital,,Gulistan e Johar Block 12,,,55352081,,,,592d9b4526544c65aa714f5e88990740,,,,,,,2,,1/11/2018 13:24,Pakistan Relief Foundation Hospital,,Syed Zeeshan Ahmed90,,,,,,
72.96388488,33.64568693,6432256681,node,20,,hospital,,,-,,69846155,,,,7e28d811ed1542ef8dc98ae764bf66ee,,,,,,,3,yes,5/3/2019 14:22,Clinic and Dignostic Centre,,freebeer,,,,,hospital,
